Verification_ID,Agent_ID,Payment_Amount
VER-005942,AGT-047,15.5
VER-003068,AGT-017,15.5
VER-009516,AGT-037,15.5
VER-003630,AGT-036,15.5
VER-009933,AGT-045,15.5
VER-009403,AGT-040,15.5
VER-003029,AGT-048,15.5
VER-002970,AGT-014,15.5
VER-008647,AGT-001,15.5
VER-006137,AGT-047,15.5
VER-008802,AGT-024,15.5
VER-004264,AGT-041,15.5
VER-000646,AGT-044,15.5
VER-008191,AGT-010,15.5
VER-002075,AGT-050,15.5
VER-000342,AGT-027,15.5
VER-008042,AGT-004,15.5
VER-001623,AGT-047,15.5
VER-007142,AGT-019,15.5
VER-005797,AGT-049,15.5
VER-007185,AGT-014,15.5
VER-008233,AGT-046,15.5
VER-005476,AGT-044,15.5
VER-005221,AGT-001,15.5
VER-000075,AGT-010,15.5
VER-004535,AGT-047,15.5
VER-008634,AGT-046,15.5
VER-009697,AGT-003,15.5
VER-002052,AGT-032,15.5
VER-002542,AGT-003,15.5
VER-001302,AGT-029,15.5
VER-005878,AGT-039,15.5
VER-007369,AGT-034,15.5
VER-001305,AGT-040,15.5
VER-008429,AGT-050,15.5
VER-009553,AGT-028,15.5
VER-002600,AGT-018,15.5
VER-002574,AGT-002,15.5
VER-003187,AGT-006,15.5
VER-002769,AGT-050,15.5
VER-004832,AGT-015,15.5
VER-004224,AGT-007,15.5
VER-007229,AGT-032,15.5
VER-002107,AGT-014,15.5
VER-002680,AGT-009,15.5
VER-001388,AGT-012,15.5
VER-009385,AGT-025,15.5
VER-007879,AGT-042,15.5
VER-007084,AGT-011,15.5
VER-001280,AGT-007,15.5
VER-000805,AGT-010,15.5
VER-001556,AGT-022,15.5
VER-009964,AGT-029,15.5
VER-004567,AGT-032,15.5
VER-007958,AGT-037,15.5
VER-004842,AGT-041,15.5
VER-003595,AGT-045,15.5
VER-006036,AGT-004,15.5
VER-006853,AGT-046,15.5
VER-008706,AGT-008,15.5
VER-004178,AGT-036,15.5
VER-001309,AGT-014,15.5
VER-009107,AGT-026,15.5
VER-003453,AGT-014,15.5
VER-003696,AGT-044,15.5
VER-004243,AGT-034,15.5
VER-002199,AGT-031,15.5
VER-008967,AGT-038,15.5
VER-004426,AGT-020,15.5
VER-006151,AGT-047,15.5
VER-000944,AGT-002,15.5
VER-000823,AGT-008,15.5
VER-005006,AGT-037,15.5
VER-006613,AGT-023,15.5
VER-008357,AGT-018,15.5
VER-005620,AGT-050,15.5
VER-004548,AGT-037,15.5
VER-002539,AGT-012,15.5
VER-005208,AGT-050,15.5
VER-009993,AGT-008,15.5
VER-009466,AGT-045,15.5
VER-003055,AGT-009,15.5
VER-003676,AGT-015,15.5
VER-007777,AGT-011,15.5
VER-007219,AGT-033,15.5
VER-006723,AGT-018,15.5
VER-003301,AGT-001,15.5
VER-003311,AGT-027,15.5
VER-007222,AGT-037,15.5
VER-008520,AGT-026,15.5
VER-005955,AGT-007,15.5
VER-000833,AGT-030,15.5
VER-003463,AGT-008,15.5
VER-007644,AGT-003,15.5
VER-000055,AGT-007,15.5
VER-003452,AGT-025,15.5
VER-006306,AGT-027,15.5
VER-001482,AGT-033,15.5
VER-004874,AGT-036,15.5
VER-008039,AGT-011,15.5
VER-003336,AGT-009,15.5
VER-006017,AGT-016,15.5
VER-004927,AGT-001,15.5
VER-009139,AGT-018,15.5
VER-005798,AGT-015,15.5
VER-003865,AGT-033,15.5
VER-005084,AGT-016,15.5
VER-006646,AGT-024,15.5
VER-005491,AGT-036,15.5
VER-000769,AGT-050,15.5
VER-002066,AGT-031,15.5
VER-009978,AGT-032,15.5
VER-007312,AGT-016,15.5
VER-008478,AGT-046,15.5
VER-004525,AGT-037,15.5
VER-002718,AGT-021,15.5
VER-002080,AGT-034,15.5
VER-008915,AGT-002,15.5
VER-000952,AGT-046,15.5
VER-008059,AGT-031,15.5
VER-002483,AGT-036,15.5
VER-009182,AGT-003,15.5
VER-001760,AGT-041,15.5
VER-004423,AGT-007,15.5
VER-006705,AGT-012,15.5
VER-005183,AGT-042,15.5
VER-008534,AGT-006,15.5
VER-003702,AGT-044,15.5
VER-004244,AGT-034,15.5
VER-000689,AGT-020,15.5
VER-003433,AGT-042,15.5
VER-004945,AGT-035,15.5
VER-000967,AGT-022,15.5
VER-009962,AGT-038,15.5
VER-002714,AGT-022,15.5
VER-004758,AGT-027,15.5
VER-000131,AGT-022,15.5
VER-006321,AGT-033,15.5
VER-005976,AGT-043,15.5
VER-003573,AGT-049,15.5
VER-005300,AGT-035,15.5
VER-001991,AGT-026,15.5
VER-001206,AGT-040,15.5
VER-004972,AGT-021,15.5
VER-001947,AGT-047,15.5
VER-006784,AGT-008,15.5
VER-003601,AGT-008,15.5
VER-006491,AGT-035,15.5
VER-008610,AGT-028,15.5
VER-009231,AGT-026,15.5
VER-008071,AGT-009,15.5
VER-008578,AGT-048,15.5
VER-007974,AGT-010,15.5
VER-001626,AGT-025,15.5
VER-000537,AGT-037,15.5
VER-008767,AGT-002,15.5
VER-007971,AGT-013,15.5
VER-004213,AGT-032,15.5
VER-006457,AGT-005,15.5
VER-003508,AGT-019,15.5
VER-008394,AGT-025,15.5
VER-007113,AGT-017,15.5
VER-002709,AGT-028,15.5
VER-005032,AGT-028,15.5
VER-006515,AGT-019,15.5
VER-004663,AGT-023,15.5
VER-004022,AGT-030,15.5
VER-001855,AGT-046,15.5
VER-009899,AGT-040,15.5
VER-002873,AGT-021,15.5
VER-003031,AGT-036,15.5
VER-009398,AGT-018,15.5
VER-001646,AGT-009,15.5
VER-003418,AGT-014,15.5
VER-003477,AGT-046,15.5
VER-005513,AGT-024,15.5
VER-001793,AGT-046,15.5
VER-003798,AGT-042,15.5
VER-003369,AGT-033,15.5
VER-007197,AGT-009,15.5
VER-008327,AGT-015,15.5
VER-005110,AGT-048,15.5
VER-006025,AGT-029,15.5
VER-008796,AGT-030,15.5
VER-009762,AGT-047,15.5
VER-000127,AGT-037,15.5
VER-005960,AGT-047,15.5
VER-003877,AGT-047,15.5
VER-004452,AGT-011,15.5
VER-007148,AGT-049,15.5
VER-003532,AGT-041,15.5
VER-000828,AGT-050,15.5
VER-007791,AGT-041,15.5
VER-000985,AGT-034,15.5
VER-007784,AGT-014,15.5
VER-002444,AGT-021,15.5
VER-008555,AGT-022,15.5
VER-000346,AGT-033,15.5
VER-000815,AGT-004,15.5
VER-006167,AGT-029,15.5
VER-005780,AGT-025,15.5
VER-002117,AGT-025,15.5
VER-000794,AGT-028,15.5
VER-006899,AGT-018,15.5
VER-002675,AGT-002,15.5
VER-000095,AGT-029,15.5
VER-004226,AGT-047,15.5
VER-003757,AGT-026,15.5
VER-002892,AGT-046,15.5
VER-002372,AGT-042,15.5
VER-009860,AGT-031,15.5
VER-003229,AGT-028,15.5
VER-007864,AGT-021,15.5
VER-006360,AGT-014,15.5
VER-009015,AGT-041,15.5
VER-007327,AGT-029,15.5
VER-006029,AGT-045,15.5
VER-001866,AGT-029,15.5
VER-004613,AGT-048,15.5
VER-002646,AGT-034,15.5
VER-002244,AGT-033,15.5
VER-005374,AGT-012,15.5
VER-002337,AGT-048,15.5
VER-000951,AGT-023,15.5
VER-001121,AGT-039,15.5
VER-002205,AGT-038,15.5
VER-000420,AGT-012,15.5
VER-000923,AGT-022,15.5
VER-009447,AGT-027,15.5
VER-008670,AGT-006,15.5
VER-005409,AGT-008,15.5
VER-005789,AGT-010,15.5
VER-005743,AGT-049,15.5
VER-007668,AGT-049,15.5
VER-005568,AGT-017,15.5
VER-008136,AGT-030,15.5
VER-001203,AGT-012,15.5
VER-005766,AGT-016,15.5
VER-008390,AGT-038,15.5
VER-001971,AGT-033,15.5
VER-004019,AGT-024,15.5
VER-003688,AGT-043,15.5
VER-001998,AGT-049,15.5
VER-004034,AGT-011,15.5
VER-001249,AGT-026,15.5
VER-002193,AGT-043,15.5
VER-002713,AGT-037,15.5
VER-009185,AGT-009,15.5
VER-002191,AGT-050,15.5
VER-004671,AGT-050,15.5
VER-005143,AGT-027,15.5
VER-005985,AGT-037,15.5
VER-006566,AGT-037,15.5
VER-007805,AGT-021,15.5
VER-006944,AGT-018,15.5
VER-009511,AGT-019,15.5
VER-002137,AGT-011,15.5
VER-001066,AGT-010,15.5
VER-000601,AGT-020,15.5
VER-004228,AGT-032,15.5
VER-007578,AGT-041,15.5
VER-000078,AGT-031,15.5
VER-007547,AGT-010,15.5
VER-002899,AGT-011,15.5
VER-004821,AGT-038,15.5
VER-009507,AGT-039,15.5
VER-009772,AGT-033,15.5
VER-006414,AGT-045,15.5
VER-009445,AGT-006,15.5
VER-009065,AGT-034,15.5
VER-008008,AGT-023,15.5
VER-005469,AGT-037,15.5
VER-005952,AGT-014,15.5
VER-003392,AGT-035,15.5
VER-005416,AGT-029,15.5
VER-002561,AGT-039,15.5
VER-008163,AGT-050,15.5
VER-002636,AGT-046,15.5
VER-005257,AGT-005,15.5
VER-003531,AGT-027,15.5
VER-008568,AGT-005,15.5
VER-001909,AGT-008,15.5
VER-000236,AGT-024,15.5
VER-001605,AGT-035,15.5
VER-007985,AGT-035,15.5
VER-009311,AGT-005,15.5
VER-003491,AGT-035,15.5
VER-001995,AGT-034,15.5
VER-002825,AGT-028,15.5
VER-009753,AGT-002,15.5
VER-001343,AGT-047,15.5
VER-008513,AGT-033,15.5
VER-001620,AGT-044,15.5
VER-005288,AGT-035,15.5
VER-002061,AGT-007,15.5
VER-004428,AGT-030,15.5
VER-002220,AGT-005,15.5
VER-006039,AGT-006,15.5
VER-000261,AGT-040,15.5
VER-009837,AGT-049,15.5
VER-009094,AGT-047,15.5
VER-003745,AGT-031,15.5
VER-002027,AGT-041,15.5
VER-006989,AGT-038,15.5
VER-004235,AGT-045,15.5
VER-001918,AGT-024,15.5
VER-001829,AGT-017,15.5
VER-006234,AGT-004,15.5
VER-009804,AGT-008,15.5
VER-006284,AGT-001,15.5
VER-004209,AGT-034,15.5
VER-000225,AGT-019,15.5
VER-008916,AGT-041,15.5
VER-009334,AGT-024,15.5
VER-006470,AGT-011,15.5
VER-009887,AGT-024,15.5
VER-000847,AGT-034,15.5
VER-004290,AGT-047,15.5
VER-005561,AGT-039,15.5
VER-002552,AGT-044,15.5
VER-000118,AGT-007,15.5
VER-008838,AGT-042,15.5
VER-005967,AGT-036,15.5
VER-008196,AGT-001,15.5
VER-008660,AGT-034,15.5
VER-007490,AGT-033,15.5
VER-000006,AGT-021,15.5
VER-005343,AGT-004,15.5
VER-009112,AGT-028,15.5
VER-004325,AGT-029,15.5
VER-001064,AGT-005,15.5
VER-002591,AGT-015,15.5
VER-008435,AGT-022,15.5
VER-009353,AGT-050,15.5
VER-003736,AGT-049,15.5
VER-003518,AGT-007,15.5
VER-006987,AGT-006,15.5
VER-006768,AGT-003,15.5
VER-005623,AGT-013,15.5
VER-001606,AGT-042,15.5
VER-001734,AGT-013,15.5
VER-009813,AGT-017,15.5
VER-009505,AGT-049,15.5
VER-003813,AGT-024,15.5
VER-009728,AGT-047,15.5
VER-001762,AGT-043,15.5
VER-005402,AGT-037,15.5
VER-002740,AGT-049,15.5
VER-002473,AGT-046,15.5
VER-006739,AGT-002,15.5
VER-006892,AGT-024,15.5
VER-007944,AGT-003,15.5
VER-004207,AGT-030,15.5
VER-006372,AGT-046,15.5
VER-009362,AGT-005,15.5
VER-000233,AGT-011,15.5
VER-008259,AGT-045,15.5
VER-007562,AGT-050,15.5
VER-006169,AGT-012,15.5
VER-003597,AGT-040,15.5
VER-006289,AGT-002,15.5
VER-004633,AGT-014,15.5
VER-000126,AGT-024,15.5
VER-007642,AGT-018,15.5
VER-006230,AGT-023,15.5
VER-001297,AGT-032,15.5
VER-001977,AGT-002,15.5
VER-009958,AGT-017,15.5
VER-009911,AGT-014,15.5
VER-005751,AGT-046,15.5
VER-008153,AGT-023,15.5
VER-003087,AGT-039,15.5
VER-009744,AGT-006,15.5
VER-006883,AGT-011,15.5
VER-009776,AGT-017,15.5
VER-007674,AGT-029,15.5
VER-003346,AGT-048,15.5
VER-008173,AGT-020,15.5
VER-009895,AGT-028,15.5
VER-005871,AGT-001,15.5
VER-006507,AGT-013,15.5
VER-002798,AGT-024,15.5
VER-000919,AGT-027,15.5
VER-001647,AGT-015,15.5
VER-005123,AGT-045,15.5
VER-005127,AGT-045,15.5
VER-004622,AGT-032,15.5
VER-006810,AGT-044,15.5
VER-000365,AGT-037,15.5
VER-002126,AGT-035,15.5
VER-008151,AGT-044,15.5
VER-008718,AGT-050,15.5
VER-000056,AGT-044,15.5
VER-000639,AGT-043,15.5
VER-000303,AGT-040,15.5
VER-005812,AGT-004,15.5
VER-001277,AGT-050,15.5
VER-004433,AGT-027,15.5
VER-003645,AGT-029,15.5
VER-004144,AGT-034,15.5
VER-002879,AGT-035,15.5
VER-006494,AGT-044,15.5
VER-005241,AGT-024,15.5
VER-009881,AGT-041,15.5
VER-006938,AGT-043,15.5
VER-007241,AGT-050,15.5
VER-002594,AGT-042,15.5
VER-002394,AGT-042,15.5
VER-000524,AGT-002,15.5
VER-006377,AGT-014,15.5
VER-006982,AGT-041,15.5
VER-006678,AGT-012,15.5
VER-003901,AGT-016,15.5
VER-001178,AGT-047,15.5
VER-005586,AGT-030,15.5
VER-009832,AGT-047,15.5
VER-007957,AGT-002,15.5
VER-007571,AGT-011,15.5
VER-006778,AGT-038,15.5
VER-000672,AGT-004,15.5
VER-004189,AGT-029,15.5
VER-000667,AGT-022,15.5
VER-003267,AGT-020,15.5
VER-001888,AGT-005,15.5
VER-008473,AGT-044,15.5
VER-009092,AGT-019,15.5
VER-007688,AGT-007,15.5
VER-006032,AGT-030,15.5
VER-006091,AGT-047,15.5
VER-006239,AGT-042,15.5
VER-007351,AGT-023,15.5
VER-007831,AGT-029,15.5
VER-000761,AGT-006,15.5
VER-006255,AGT-002,15.5
VER-001907,AGT-017,15.5
VER-003819,AGT-036,15.5
VER-006270,AGT-011,15.5
VER-004301,AGT-011,15.5
VER-005570,AGT-037,15.5
VER-007942,AGT-019,15.5
VER-004165,AGT-049,15.5
VER-005972,AGT-040,15.5
VER-003580,AGT-049,15.5
VER-002833,AGT-015,15.5
VER-005450,AGT-017,15.5
VER-003473,AGT-030,15.5
VER-006328,AGT-045,15.5
VER-000138,AGT-014,15.5
VER-007044,AGT-042,15.5
VER-004893,AGT-028,15.5
VER-002181,AGT-035,15.5
VER-007731,AGT-012,15.5
VER-003178,AGT-043,15.5
VER-004855,AGT-046,15.5
VER-004638,AGT-019,15.5
VER-005116,AGT-012,15.5
VER-009771,AGT-043,15.5
VER-007649,AGT-017,15.5
VER-004262,AGT-028,15.5
VER-001332,AGT-028,15.5
VER-007003,AGT-024,15.5
VER-009551,AGT-039,15.5
VER-006942,AGT-013,15.5
VER-008018,AGT-012,15.5
VER-006242,AGT-031,15.5
VER-009522,AGT-026,15.5
VER-004621,AGT-036,15.5
VER-006882,AGT-047,15.5
VER-004531,AGT-021,15.5
VER-004674,AGT-018,15.5
VER-006997,AGT-035,15.5
VER-001253,AGT-026,15.5
VER-003375,AGT-040,15.5
VER-002815,AGT-005,15.5
VER-004720,AGT-026,15.5
VER-006545,AGT-046,15.5
VER-004859,AGT-034,15.5
VER-007902,AGT-035,15.5
VER-008581,AGT-023,15.5
VER-008428,AGT-006,15.5
VER-001078,AGT-011,15.5
VER-004364,AGT-043,15.5
VER-000771,AGT-005,15.5
VER-008866,AGT-030,15.5
VER-000250,AGT-020,15.5
VER-009767,AGT-019,15.5
VER-007240,AGT-018,15.5
VER-003420,AGT-049,15.5
VER-004977,AGT-039,15.5
VER-004545,AGT-023,15.5
VER-005566,AGT-013,15.5
VER-007940,AGT-030,15.5
VER-000717,AGT-018,15.5
VER-002145,AGT-012,15.5
VER-002049,AGT-019,15.5
VER-005998,AGT-032,15.5
VER-006601,AGT-016,15.5
VER-007246,AGT-006,15.5
VER-004179,AGT-014,15.5
VER-004810,AGT-001,15.5
VER-009960,AGT-019,15.5
VER-007141,AGT-049,15.5
VER-007191,AGT-008,15.5
VER-001461,AGT-046,15.5
VER-005990,AGT-040,15.5
VER-002001,AGT-003,15.5
VER-008176,AGT-044,15.5
VER-000405,AGT-026,15.5
VER-000385,AGT-024,15.5
VER-009924,AGT-043,15.5
VER-009965,AGT-041,15.5
VER-001634,AGT-045,15.5
VER-000575,AGT-037,15.5
VER-004785,AGT-001,15.5
VER-009934,AGT-039,15.5
VER-006971,AGT-040,15.5
VER-003926,AGT-049,15.5
VER-004159,AGT-001,15.5
VER-007450,AGT-028,15.5
VER-008416,AGT-041,15.5
VER-002194,AGT-034,15.5
VER-001016,AGT-040,15.5
VER-005125,AGT-002,15.5
VER-007419,AGT-030,15.5
VER-007410,AGT-022,15.5
VER-008990,AGT-042,15.5
VER-002872,AGT-020,15.5
VER-000010,AGT-011,15.5
VER-001839,AGT-012,15.5
VER-004805,AGT-007,15.5
VER-000256,AGT-020,15.5
VER-007027,AGT-034,15.5
VER-005714,AGT-022,15.5
VER-003325,AGT-009,15.5
VER-007715,AGT-036,15.5
VER-001582,AGT-034,15.5
VER-000925,AGT-030,15.5
VER-002780,AGT-017,15.5
VER-007892,AGT-040,15.5
VER-006133,AGT-006,15.5
VER-005321,AGT-004,15.5
VER-007313,AGT-041,15.5
VER-007103,AGT-029,15.5
VER-006043,AGT-015,15.5
VER-003776,AGT-018,15.5
VER-004836,AGT-027,15.5
VER-004965,AGT-042,15.5
VER-000540,AGT-001,15.5
VER-007484,AGT-047,15.5
VER-002746,AGT-048,15.5
VER-003720,AGT-001,15.5
VER-006820,AGT-012,15.5
VER-009338,AGT-050,15.5
VER-004469,AGT-026,15.5
VER-000668,AGT-017,15.5
VER-007576,AGT-043,15.5
VER-008550,AGT-027,15.5
VER-005064,AGT-007,15.5
VER-001354,AGT-014,15.5
VER-007115,AGT-002,15.5
VER-008715,AGT-008,15.5
VER-008663,AGT-010,15.5
VER-002704,AGT-050,15.5
VER-003331,AGT-011,15.5
VER-008054,AGT-029,15.5
VER-009589,AGT-014,15.5
VER-003585,AGT-039,15.5
VER-009917,AGT-031,15.5
VER-005646,AGT-028,15.5
VER-003377,AGT-047,15.5
VER-001257,AGT-007,15.5
VER-006191,AGT-029,15.5
VER-009443,AGT-032,15.5
VER-005349,AGT-014,15.5
VER-004176,AGT-022,15.5
VER-004911,AGT-022,15.5
VER-001853,AGT-026,15.5
VER-006317,AGT-032,15.5
VER-001686,AGT-049,15.5
VER-002106,AGT-014,15.5
VER-000134,AGT-001,15.5
VER-005030,AGT-019,15.5
VER-000929,AGT-026,15.5
VER-000824,AGT-039,15.5
VER-007577,AGT-038,15.5
VER-001532,AGT-017,15.5
VER-001215,AGT-036,15.5
VER-000505,AGT-033,15.5
VER-006531,AGT-012,15.5
VER-003073,AGT-046,15.5
VER-009577,AGT-037,15.5
VER-009087,AGT-039,15.5
VER-008648,AGT-025,15.5
VER-006620,AGT-049,15.5
VER-009274,AGT-024,15.5
VER-003710,AGT-036,15.5
VER-004050,AGT-050,15.5
VER-004850,AGT-023,15.5
VER-004749,AGT-022,15.5
VER-004269,AGT-042,15.5
VER-009654,AGT-004,15.5
VER-008906,AGT-002,15.5
VER-004187,AGT-012,15.5
VER-005302,AGT-038,15.5
VER-002924,AGT-033,15.5
VER-006589,AGT-025,15.5
VER-001811,AGT-032,15.5
VER-003487,AGT-033,15.5
VER-007420,AGT-048,15.5
VER-003142,AGT-020,15.5
VER-009348,AGT-048,15.5
VER-001325,AGT-010,15.5
VER-004313,AGT-038,15.5
VER-007495,AGT-007,15.5
VER-008703,AGT-046,15.5
VER-009873,AGT-012,15.5
VER-008692,AGT-047,15.5
VER-009981,AGT-018,15.5
VER-009581,AGT-008,15.5
VER-005542,AGT-009,15.5
VER-006173,AGT-016,15.5
VER-001541,AGT-012,15.5
VER-009410,AGT-027,15.5
VER-002682,AGT-019,15.5
VER-006911,AGT-035,15.5
VER-006314,AGT-038,15.5
VER-001192,AGT-011,15.5
VER-005294,AGT-035,15.5
VER-001543,AGT-026,15.5
VER-007057,AGT-026,15.5
VER-002540,AGT-008,15.5
VER-000954,AGT-047,15.5
VER-007242,AGT-014,15.5
VER-006732,AGT-018,15.5
VER-004847,AGT-040,15.5
VER-006802,AGT-007,15.5
VER-008011,AGT-004,15.5
VER-004331,AGT-033,15.5
VER-008925,AGT-014,15.5
VER-005335,AGT-046,15.5
VER-007331,AGT-018,15.5
VER-009349,AGT-047,15.5
VER-004730,AGT-018,15.5
VER-006542,AGT-043,15.5
VER-005306,AGT-050,15.5
VER-005162,AGT-032,15.5
VER-007861,AGT-024,15.5
VER-002157,AGT-043,15.5
VER-001063,AGT-010,15.5
VER-001168,AGT-031,15.5
VER-003637,AGT-020,15.5
VER-007652,AGT-012,15.5
VER-005589,AGT-003,15.5
VER-007193,AGT-048,15.5
VER-004492,AGT-048,15.5
VER-007267,AGT-015,15.5
VER-004981,AGT-042,15.5
VER-008336,AGT-020,15.5
VER-007588,AGT-032,15.5
VER-004947,AGT-005,15.5
VER-002783,AGT-045,15.5
VER-000718,AGT-047,15.5
VER-002503,AGT-021,15.5
VER-004361,AGT-029,15.5
VER-004172,AGT-037,15.5
VER-008083,AGT-015,15.5
VER-005636,AGT-023,15.5
VER-000396,AGT-017,15.5
VER-007187,AGT-048,15.5
VER-002964,AGT-036,15.5
VER-004493,AGT-039,15.5
VER-001366,AGT-007,15.5
VER-005438,AGT-017,15.5
VER-008788,AGT-024,15.5
VER-005918,AGT-017,15.5
VER-004969,AGT-016,15.5
VER-002915,AGT-031,15.5
VER-005645,AGT-049,15.5
VER-003767,AGT-042,15.5
VER-003441,AGT-009,15.5
VER-007358,AGT-013,15.5
VER-006807,AGT-024,15.5
VER-009880,AGT-009,15.5
VER-002144,AGT-010,15.5
VER-005105,AGT-011,15.5
VER-005074,AGT-049,15.5
VER-001572,AGT-018,15.5
VER-004080,AGT-029,15.5
VER-001123,AGT-014,15.5
VER-002787,AGT-044,15.5
VER-002968,AGT-012,15.5
VER-002505,AGT-038,15.5
VER-005989,AGT-004,15.5
VER-008868,AGT-025,15.5
VER-007165,AGT-034,15.5
VER-000729,AGT-012,15.5
VER-007588,AGT-032,15.5
VER-007544,AGT-021,15.5
VER-000413,AGT-045,15.5
VER-009709,AGT-041,15.5
VER-005746,AGT-013,15.5
VER-007669,AGT-025,15.5
VER-000826,AGT-034,15.5
VER-003268,AGT-006,15.5
VER-003975,AGT-042,15.5
VER-008809,AGT-024,15.5
VER-008307,AGT-004,15.5
VER-000418,AGT-016,15.5
VER-009818,AGT-029,15.5
VER-006749,AGT-028,15.5
VER-008968,AGT-045,15.5
VER-002083,AGT-015,15.5
VER-008946,AGT-050,15.5
VER-003374,AGT-035,15.5
VER-005727,AGT-002,15.5
VER-004108,AGT-042,15.5
VER-004381,AGT-017,15.5
VER-007724,AGT-017,15.5
VER-001067,AGT-044,15.5
VER-003914,AGT-002,15.5
VER-005537,AGT-015,15.5
VER-008003,AGT-049,15.5
VER-005388,AGT-043,15.5
VER-005733,AGT-006,15.5
VER-002739,AGT-035,15.5
VER-005053,AGT-029,15.5
VER-004001,AGT-019,15.5
VER-009761,AGT-033,15.5
VER-002428,AGT-039,15.5
VER-006834,AGT-043,15.5
VER-001688,AGT-035,15.5
VER-000852,AGT-030,15.5
VER-006304,AGT-003,15.5
VER-009088,AGT-041,15.5
VER-005879,AGT-026,15.5
VER-008528,AGT-031,15.5
VER-002840,AGT-041,15.5
VER-004612,AGT-012,15.5
VER-009541,AGT-050,15.5
VER-009208,AGT-022,15.5
VER-009824,AGT-021,15.5
VER-002490,AGT-008,15.5
VER-006906,AGT-049,15.5
VER-007391,AGT-012,15.5
VER-002850,AGT-002,15.5
VER-006666,AGT-046,15.5
VER-005882,AGT-028,15.5
VER-004453,AGT-041,15.5
VER-009950,AGT-008,15.5
VER-007422,AGT-017,15.5
VER-009828,AGT-006,15.5
VER-006485,AGT-006,15.5
VER-002480,AGT-039,15.5
VER-006618,AGT-017,15.5
VER-002142,AGT-010,15.5
VER-005189,AGT-013,15.5
VER-003833,AGT-017,15.5
VER-002745,AGT-034,15.5
VER-007254,AGT-047,15.5
VER-003507,AGT-041,15.5
VER-001680,AGT-047,15.5
VER-004250,AGT-026,15.5
VER-003148,AGT-042,15.5
VER-008131,AGT-013,15.5
VER-007005,AGT-035,15.5
VER-000581,AGT-048,15.5
VER-009663,AGT-039,15.5
VER-004071,AGT-019,15.5
VER-003344,AGT-030,15.5
VER-007405,AGT-019,15.5
VER-003673,AGT-043,15.5
VER-000560,AGT-010,15.5
VER-005238,AGT-032,15.5
VER-007806,AGT-022,15.5
VER-000513,AGT-031,15.5
VER-001082,AGT-035,15.5
VER-001665,AGT-008,15.5
VER-009205,AGT-048,15.5
VER-001932,AGT-038,15.5
VER-009791,AGT-024,15.5
VER-001151,AGT-027,15.5
VER-002839,AGT-014,15.5
VER-005950,AGT-004,15.5
VER-008309,AGT-014,15.5
VER-008933,AGT-043,15.5
VER-008517,AGT-035,15.5
VER-005178,AGT-031,15.5
VER-000831,AGT-044,15.5
VER-008312,AGT-042,15.5
VER-004753,AGT-027,15.5
VER-001894,AGT-035,15.5
VER-004561,AGT-008,15.5
VER-000636,AGT-035,15.5
VER-004466,AGT-021,15.5
VER-006800,AGT-007,15.5
VER-007988,AGT-036,15.5
VER-007080,AGT-048,15.5
VER-006967,AGT-045,15.5
VER-004143,AGT-045,15.5
VER-007028,AGT-016,15.5
VER-009184,AGT-039,15.5
VER-000877,AGT-043,15.5
VER-004870,AGT-010,15.5
VER-005316,AGT-005,15.5
VER-005223,AGT-045,15.5
VER-000005,AGT-008,15.5
VER-003052,AGT-014,15.5
VER-005692,AGT-014,15.5
VER-003125,AGT-045,15.5
VER-002492,AGT-006,15.5
VER-003855,AGT-019,15.5
VER-004778,AGT-048,15.5
VER-009908,AGT-008,15.5
VER-007510,AGT-038,15.5
VER-006458,AGT-027,15.5
VER-006294,AGT-019,15.5
VER-001149,AGT-030,15.5
VER-000575,AGT-037,15.5
VER-003770,AGT-042,15.5
VER-004147,AGT-008,15.5
VER-000854,AGT-027,15.5
VER-005920,AGT-014,15.5
VER-009359,AGT-015,15.5
VER-006615,AGT-042,15.5
VER-006003,AGT-008,15.5
VER-009164,AGT-021,15.5
VER-004496,AGT-046,15.5
VER-008174,AGT-019,15.5
VER-006656,AGT-029,15.5
VER-002369,AGT-035,15.5
VER-004781,AGT-036,15.5
VER-007993,AGT-011,15.5
VER-002951,AGT-043,15.5
VER-005626,AGT-033,15.5
VER-006972,AGT-048,15.5
VER-008717,AGT-031,15.5
VER-001842,AGT-012,15.5
VER-005987,AGT-015,15.5
VER-000538,AGT-012,15.5
VER-002807,AGT-046,15.5
VER-005802,AGT-044,15.5
VER-005597,AGT-008,15.5
VER-007207,AGT-007,15.5
VER-007344,AGT-028,15.5
VER-007561,AGT-036,15.5
VER-008097,AGT-027,15.5
VER-000785,AGT-013,15.5
VER-001410,AGT-014,15.5
VER-000155,AGT-032,15.5
VER-007807,AGT-004,15.5
VER-003010,AGT-024,15.5
VER-001687,AGT-042,15.5
VER-004015,AGT-014,15.5
VER-007456,AGT-023,15.5
VER-003864,AGT-011,15.5
VER-002734,AGT-037,15.5
VER-001896,AGT-025,15.5
VER-005443,AGT-031,15.5
VER-000570,AGT-036,15.5
VER-006710,AGT-021,15.5
VER-005855,AGT-050,15.5
VER-001817,AGT-029,15.5
VER-008320,AGT-035,15.5
VER-003395,AGT-036,15.5
VER-003328,AGT-006,15.5
VER-009591,AGT-012,15.5
VER-006103,AGT-042,15.5
VER-002976,AGT-031,15.5
VER-000981,AGT-047,15.5
VER-000191,AGT-039,15.5
VER-009332,AGT-033,15.5
VER-005089,AGT-029,15.5
VER-000700,AGT-033,15.5
